Policy_Id,Policy_State,Policy_Deductible,Insured_Sex,Incident_Severity,Vehicle_Claim_Amount,Vehicle_Age,Num_Of_Claims,Customer_Tenure,Fraud_Reported
POL109734,IL,1000,Female,Minor,1660.75,14,1,3,0
POL102072,NY,500,Male,Minor,1506.74,5,1,3,0
POL102183,TX,1000,Female,Trivial,558.6,19,2,9,0
POL104985,NY,1000,Female,Minor,1561.54,7,1,5,0
POL104115,TX,1000,Male,Minor,1739.09,2,1,1,1
POL103071,PA,1750,Male,Trivial,518.25,11,0,5,0
POL106811,CA,1000,Male,Trivial,436.32,12,0,8,0
POL103529,TX,500,Female,Major,5041.53,9,1,8,1
POL100416,NY,1000,Female,Major,6274.52,17,0,8,1
POL101149,OH,1750,Male,Trivial,527.71,8,0,7,0
POL101253,CA,1750,Male,Minor,1575.67,10,2,8,0
POL108768,TX,1000,Female,Major,5172.9,12,2,6,0
POL103438,OH,1750,Male,Major,5659.62,1,2,1,0
POL103739,FL,1750,Female,Major,4613.94,10,2,9,1
POL100108,NY,1000,Female,Minor,1894.65,2,1,1,0
POL105898,OH,500,Male,Minor,1799.11,13,1,5,1
POL109407,FL,500,Female,Trivial,516.38,6,1,4,0
POL105492,FL,1000,Female,Trivial,576.72,18,0,8,0
POL107423,TX,1750,Male,Major,5515.88,10,0,5,1
POL103128,OH,1000,Female,Major,5608.87,2,2,2,0
POL101741,IL,1000,Male,Trivial,612.57,15,1,3,1
POL105780,PA,500,Female,Major,5820.99,6,2,1,1
POL103130,IL,1000,Female,Minor,1560.7,1,0,8,0
POL101793,PA,500,Female,Trivial,627.99,19,2,1,0
POL109546,CA,1000,Male,Major,4106.77,6,1,1,1
POL103883,NY,500,Female,Trivial,490.62,13,1,3,0
POL103941,OH,500,Female,Major,5947.86,5,2,1,1
POL108475,IL,1000,Male,Major,5436.95,6,4,8,1
POL108450,PA,500,Male,Minor,1444.46,2,0,8,0
POL101078,NY,500,Male,Major,4781.36,19,0,6,1
POL106322,FL,1750,Male,Trivial,484.19,11,3,8,0
POL107563,IL,500,Female,Minor,1848.53,7,0,2,0
POL106908,OH,1750,Female,Minor,1472.97,10,1,3,0
POL108177,IL,1000,Male,Major,3257.39,1,1,8,0
POL106432,OH,1750,Male,Minor,1526.95,17,0,9,0
POL102069,TX,1000,Male,Major,3294.75,8,2,1,1
POL106138,PA,1750,Female,Minor,1715.09,16,2,2,1
POL101626,NY,1000,Female,Trivial,567.32,12,1,4,0
POL100958,NY,1000,Male,Major,4746.81,19,1,8,1
POL102213,OH,1750,Female,Minor,1382.5,12,0,4,0
POL101669,IL,500,Male,Total Loss,10724.403749999998,10,0,9,1
POL108689,NY,1000,Male,Minor,1404.6,18,1,5,1
POL103608,OH,500,Female,Minor,1276.4,3,0,4,0
POL102055,PA,1000,Male,Minor,1775.8,15,1,8,0
POL107413,IL,500,Male,Total Loss,10724.403749999998,13,1,8,1
POL101631,TX,1750,Female,Major,3865.3,1,1,6,1
POL103533,NY,1000,Female,Minor,1396.59,9,1,6,0
POL106671,IL,1000,Male,Minor,1703.81,6,2,7,0
POL100655,CA,1750,Female,Minor,1602.97,10,2,3,1
POL106057,FL,1750,Male,Minor,1471.25,15,1,3,0
POL103015,TX,1000,Male,Minor,1381.01,7,0,9,0
POL107566,OH,1000,Male,Total Loss,10724.403749999998,8,0,4,1
POL108331,PA,1000,Female,Major,4441.44,12,1,3,1
POL100542,NY,1000,Female,Major,5277.3,9,2,9,1
POL101369,NY,1750,Male,Minor,1141.22,14,2,7,0
POL107081,IL,1000,Female,Minor,1281.66,12,0,7,0
POL104123,OH,1000,Female,Minor,1136.71,9,1,1,0
POL102908,TX,1000,Female,Major,3769.42,3,0,7,0
POL107283,PA,1000,Male,Minor,1813.31,18,0,1,1
POL105636,FL,1000,Female,Trivial,482.4,13,2,6,0
POL103887,PA,500,Male,Minor,1704.49,13,0,1,0
POL103621,NY,500,Female,Minor,1734.09,12,1,1,0
POL108667,NY,1750,Female,Major,3646.18,18,0,6,0
POL105361,NY,500,Female,Total Loss,10724.403749999998,10,0,9,1
POL103693,NY,500,Female,Minor,1606.46,2,0,2,1
POL102943,IL,1000,Female,Major,4846.84,2,0,9,0
POL103945,CA,1750,Female,Minor,1643.4,15,0,9,0
POL109930,IL,500,Male,Minor,499.35,8,2,6,0
POL106903,PA,1000,Male,Major,5141.58,4,1,4,0
POL108348,FL,1750,Male,Minor,1873.5,12,0,2,0
POL108547,TX,1000,Female,Major,4185.07,9,1,5,1
POL100360,TX,1750,Female,Major,3746.87,19,3,9,1
POL108330,IL,1000,Female,Total Loss,10724.403749999998,9,2,6,1
POL100960,CA,1000,Female,Major,5121.77,9,2,3,0
POL108798,CA,1750,Male,Major,5651.99,8,2,9,0
POL100101,PA,1000,Male,Trivial,420.2,11,2,1,1
POL108853,PA,1000,Male,Major,4793.98,15,1,9,0
POL109558,PA,1000,Female,Total Loss,10724.403749999998,9,2,8,1
POL109433,NY,1000,Female,Minor,1211.94,4,1,5,0
POL107586,TX,1000,Female,Minor,1436.4,12,0,6,0
POL106435,FL,1000,Female,Major,5131.67,18,0,8,1
POL103000,PA,1750,Male,Minor,1366.21,1,0,4,0
POL106972,CA,1000,Female,Minor,1534.77,3,1,9,1
POL108546,IL,1000,Female,Major,5536.59,3,1,8,0
POL100856,CA,1000,Male,Minor,1610.21,12,1,5,0
POL106153,CA,500,Male,Minor,1130.74,15,2,7,0
POL100590,CA,1000,Male,Trivial,440.22,12,0,1,0
POL106431,OH,1000,Male,Major,3370.49,2,1,3,0
POL108939,TX,1000,Male,Major,5556.75,17,0,4,1
POL107037,TX,500,Male,Major,5861.56,13,0,2,1
POL109124,TX,1750,Male,Major,5673.65,6,0,3,0
POL108404,FL,500,Male,Major,5237.45,9,1,2,1
POL103393,TX,1750,Female,Trivial,426.35,12,4,3,0
POL105431,CA,1750,Male,Minor,1543.62,15,0,1,0
POL106647,OH,1000,Female,Trivial,544.19,2,2,2,1
POL100647,PA,1750,Male,Minor,1624.62,5,0,4,0
POL104903,TX,500,Male,Total Loss,10724.403749999998,10,3,9,1
POL106003,PA,500,Male,Minor,1249.68,9,0,4,1
POL103320,FL,1000,Female,Minor,1512.18,4,1,2,0
POL109925,CA,1000,Male,Trivial,465.11,3,2,4,1
POL102485,OH,500,Female,Major,4556.41,15,2,4,1
POL103145,TX,1000,Male,Minor,608.98,5,1,5,0
POL104661,PA,1000,Female,Trivial,526.47,5,1,9,0
POL104099,CA,1750,Male,Minor,1288.13,11,1,9,0
POL107445,IL,500,Male,Minor,1502.0,2,2,3,0
POL100245,OH,1750,Male,Major,3525.27,1,2,7,0
POL107828,FL,1000,Male,Trivial,438.02,5,0,2,0
POL101780,CA,500,Male,Major,5064.46,12,0,5,1
POL109644,TX,1000,Male,Minor,1810.72,17,1,1,0
POL101671,OH,500,Female,Major,5039.0,3,1,8,1
POL108278,TX,500,Male,Major,6679.55,7,1,1,1
POL100333,CA,1000,Male,Minor,1489.41,18,1,5,0
POL101145,OH,1000,Female,Trivial,506.82,19,0,7,0
POL109104,CA,1000,Female,Minor,1542.8,7,0,3,0
POL108610,TX,1750,Male,Trivial,514.47,5,1,3,1
POL100263,FL,1750,Female,Minor,1528.4,8,1,3,1
POL105653,TX,500,Male,Minor,3552.83,14,1,6,0
POL104486,CA,500,Male,Minor,1437.82,6,1,5,1
POL101090,OH,1750,Female,Minor,1301.5,18,2,2,0
POL109988,CA,500,Male,Total Loss,10620.96,2,0,4,1
POL107238,PA,1000,Male,Total Loss,10724.403749999998,17,1,7,1
POL107815,FL,500,Female,Minor,1349.32,19,0,1,0
POL101432,FL,1750,Male,Trivial,598.29,6,0,2,0
POL100765,FL,1000,Male,Total Loss,10724.403749999998,3,3,2,1
POL109813,IL,500,Female,Minor,1375.96,5,0,5,0
POL103244,IL,1000,Female,Minor,1475.12,19,1,5,0
POL107881,FL,1750,Female,Minor,1849.72,7,1,6,0
POL100367,OH,1000,Male,Major,4860.72,17,0,4,1
POL107129,OH,1750,Female,Total Loss,10724.403749999998,9,1,6,1
POL103448,FL,1750,Female,Major,6360.1,6,1,2,1
POL109059,NY,1750,Female,Major,5236.19,3,1,6,1
POL109565,TX,1750,Male,Major,5629.94,5,1,2,0
POL107257,CA,1750,Male,Minor,1585.8,7,0,9,0
POL108438,PA,1000,Male,Major,4752.97,10,1,1,1
POL104816,OH,1000,Female,Major,5193.68,6,0,2,1
POL106188,CA,1000,Female,Major,4866.67,15,1,6,1
POL103933,NY,1750,Female,Trivial,600.62,16,1,7,0
POL107770,FL,1000,Male,Minor,472.33,10,1,3,0
POL106552,FL,500,Male,Minor,1215.71,17,0,6,1
POL101155,IL,1000,Male,Trivial,436.24,13,0,2,0
POL106380,PA,500,Male,Trivial,501.11,19,1,6,0
POL104819,NY,1000,Male,Minor,1016.19,7,2,1,1
POL100076,IL,500,Male,Minor,1611.73,7,1,5,1
POL101963,TX,500,Male,Minor,1465.79,15,2,8,1
POL101835,PA,500,Female,Major,5128.82,14,1,2,0
POL104640,OH,1000,Male,Minor,10724.403749999998,4,1,7,1
POL104147,TX,500,Male,Major,4202.65,17,1,7,0
POL107157,FL,1000,Female,Trivial,552.98,6,2,8,0
POL108603,NY,1000,Male,Total Loss,10724.403749999998,9,2,7,1
POL103079,OH,1750,Female,Major,6702.17,19,0,5,1
POL109631,PA,500,Female,Minor,1692.16,4,1,3,0
POL103375,IL,1000,Male,Total Loss,10724.403749999998,13,0,8,1
POL104139,FL,1000,Female,Trivial,412.96,15,1,1,0
POL101915,IL,1750,Male,Trivial,462.68,1,0,5,0
POL100003,FL,1000,Female,Minor,2277.52,7,1,7,1
POL104192,FL,1000,Male,Trivial,571.07,7,0,4,1
POL100704,CA,500,Female,Total Loss,10724.403749999998,11,0,7,1
POL100290,CA,1000,Female,Minor,1550.55,18,1,7,1
POL104343,IL,1750,Male,Minor,1581.49,12,2,2,0
POL101254,PA,1000,Male,Minor,1518.89,16,1,9,0
POL108756,NY,500,Male,Major,5531.95,12,2,3,1
POL103884,OH,500,Male,Minor,1594.65,13,0,3,0
POL104747,CA,1000,Female,Minor,1186.07,17,1,5,0
POL104682,OH,1000,Female,Minor,1522.09,8,1,3,0
POL109513,PA,1000,Female,Minor,1524.77,1,0,9,0
POL106095,IL,1750,Female,Total Loss,10724.403749999998,13,0,3,1
POL101330,FL,1750,Male,Major,4884.06,19,1,7,0
POL100135,TX,500,Male,Minor,1568.41,1,1,6,0
POL109388,FL,1000,Male,Major,5347.03,19,2,7,0
POL101383,NY,1000,Female,Trivial,516.2,4,3,3,0
POL104190,IL,1000,Female,Major,5630.83,5,1,8,0
POL107213,FL,500,Female,Major,4864.86,18,2,2,1
POL109119,OH,1750,Female,Trivial,453.01,10,1,2,0
POL100668,NY,1000,Female,Minor,1626.86,1,1,7,0
POL104738,TX,1750,Female,Minor,1615.6,8,1,8,0
POL101593,CA,500,Female,Total Loss,10724.403749999998,16,2,4,1
POL105910,TX,1750,Female,Minor,1647.0,19,1,6,0
POL107940,TX,1000,Male,Trivial,540.4,13,0,9,0
POL103857,FL,1750,Male,Minor,1543.15,15,3,3,0
POL102874,IL,1750,Female,Trivial,556.44,6,0,4,0
POL107450,FL,1750,Male,Major,5159.29,10,1,8,1
POL109972,OH,1000,Male,Minor,1926.85,9,1,2,0
POL103148,IL,1000,Female,Minor,1453.67,5,0,1,0
POL104368,NY,1750,Male,Major,4730.79,6,1,1,0
POL108197,NY,1000,Female,Minor,1113.48,19,2,1,0
POL100330,TX,1000,Male,Minor,1970.83,5,2,2,1
POL102147,TX,500,Female,Trivial,452.79,19,2,2,1
POL103601,FL,500,Male,Major,5173.62,1,2,1,1
POL104303,FL,500,Male,Major,4802.59,15,1,7,1
POL100970,PA,1000,Female,Major,5441.23,11,0,6,1
POL103782,CA,1000,Female,Minor,1249.86,9,2,6,0
POL109027,CA,1000,Female,Minor,1882.85,1,2,1,0
POL102470,NY,1000,Female,Trivial,543.87,1,1,8,0
POL108468,NY,1000,Female,Total Loss,10724.403749999998,13,1,6,1
POL101957,TX,1750,Female,Major,5520.71,7,3,2,1
POL107001,NY,1000,Male,Minor,1330.4,5,1,6,0
POL103826,FL,1000,Female,Major,4505.41,17,2,7,1
POL109437,NY,500,Male,Minor,1420.79,6,0,2,1
POL103021,TX,1750,Male,Minor,1628.76,12,1,9,0
POL102794,TX,1000,Female,Major,4646.07,5,1,5,0
POL103143,FL,500,Female,Minor,1601.16,17,0,5,0
POL101558,IL,500,Female,Minor,1148.5,10,2,4,1
POL101022,OH,1750,Male,Major,6228.06,11,1,4,1
POL108441,NY,500,Female,Minor,1899.3,16,1,3,0
POL106692,PA,1000,Female,Major,4662.71,1,0,8,0
POL102407,NY,500,Female,Major,4256.76,19,0,6,0
POL108927,NY,1000,Male,Trivial,468.81,1,2,5,0
POL105326,CA,1000,Male,Trivial,572.93,10,1,7,0
POL104518,NY,1750,Female,Major,5832.83,4,0,8,0
POL102707,NY,1000,Male,Major,5371.49,9,2,4,1
POL107900,FL,500,Male,Total Loss,10724.403749999998,9,0,8,1
POL102807,NY,1000,Male,Major,5187.35,17,1,2,0
POL107671,FL,1000,Female,Trivial,565.23,6,0,8,0
POL102417,CA,1000,Female,Major,4682.42,11,1,4,1
POL101760,FL,1000,Male,Minor,10724.403749999998,19,0,4,1
POL102189,PA,1000,Female,Major,4412.24,15,1,9,1
POL104420,CA,1750,Female,Minor,1217.54,14,1,5,0
POL106062,FL,500,Female,Major,5005.35,12,0,9,0
POL103914,OH,1000,Male,Trivial,605.71,6,3,6,0
POL103379,PA,1000,Male,Trivial,524.22,6,0,7,0
POL101339,CA,1000,Male,Minor,1604.53,12,0,3,0
POL108302,IL,500,Male,Trivial,576.69,16,2,6,0
POL100795,OH,1000,Female,Major,5973.35,1,2,8,0
POL107606,NY,500,Female,Major,4448.1,5,1,4,1
POL107975,NY,500,Female,Major,5092.44,17,0,4,1
POL106880,IL,1000,Male,Trivial,301.13,16,1,7,0
POL107688,TX,1000,Male,Major,5474.44,6,0,2,0
POL109446,OH,1750,Female,Major,4834.91,6,2,8,1
POL107209,IL,1750,Female,Trivial,438.61,3,0,1,0
POL109033,IL,1000,Female,Total Loss,10724.403749999998,14,3,9,1
POL106879,NY,500,Female,Total Loss,10724.403749999998,18,1,4,1
POL105026,NY,1000,Male,Trivial,565.5,4,0,3,0
POL100144,NY,1000,Female,Major,4495.47,2,0,8,0
POL105129,OH,1000,Male,Trivial,527.25,15,0,9,0
POL106725,CA,1750,Male,Trivial,599.9,16,1,9,0
POL102519,IL,1000,Female,Minor,1516.08,2,0,4,0
POL102458,FL,1000,Female,Major,4802.33,6,0,8,0
POL100683,PA,1000,Male,Minor,1652.55,3,2,4,0
POL107322,FL,1000,Female,Minor,1455.72,16,1,1,0
POL106388,NY,1000,Female,Minor,1906.54,6,1,5,0
POL103903,NY,1750,Male,Major,3828.24,5,1,1,0
POL103070,IL,1000,Female,Minor,1429.9,13,4,7,0
POL109889,NY,1750,Male,Trivial,475.05,15,1,3,0
POL106695,IL,1000,Male,Trivial,474.64,8,0,9,0
POL105211,NY,1000,Male,Major,5613.58,4,0,9,1
POL101783,PA,1000,Female,Trivial,451.68,7,1,2,0
POL104333,PA,500,Female,Minor,1501.71,3,1,1,0
POL107626,OH,1000,Male,Trivial,429.63,5,0,7,0
POL102233,OH,500,Female,Trivial,497.4,16,0,9,0
POL102405,PA,500,Male,Total Loss,10724.403749999998,12,1,1,1
POL106421,FL,500,Male,Major,4961.62,9,3,1,1
POL101472,OH,1750,Female,Minor,1345.9,4,1,7,0
POL107854,FL,500,Female,Minor,1203.12,13,0,3,1
POL105635,CA,500,Female,Major,3521.16,6,0,1,1
POL109038,IL,1750,Male,Major,4419.89,19,1,8,1
POL105527,CA,1000,Female,Minor,1603.0,17,0,7,0
POL104850,OH,1750,Female,Minor,1415.25,8,1,6,0
POL109940,OH,500,Female,Major,5262.1,4,0,8,0
POL108055,TX,1000,Male,Minor,1163.57,13,2,5,0
POL103768,NY,1000,Female,Major,4234.29,16,2,1,1
POL108274,FL,1000,Female,Trivial,372.26,8,1,1,1
POL105617,NY,1000,Male,Minor,1310.04,11,0,8,1
POL107745,FL,500,Male,Total Loss,10724.403749999998,5,2,1,1
POL107609,NY,1000,Female,Major,4647.9,1,1,5,0
POL100000,TX,1000,Female,Major,4392.66,1,2,5,0
POL109241,PA,500,Male,Major,4076.14,3,1,7,1
POL100543,PA,1000,Male,Minor,1543.19,10,2,7,0
POL107885,IL,1000,Male,Trivial,520.06,1,1,2,0
POL100349,PA,1000,Male,Major,5493.6,8,1,3,0
POL106752,TX,500,Male,Minor,1663.47,4,0,3,1
POL108148,TX,1000,Male,Minor,1542.35,17,1,7,0
POL103746,PA,1750,Male,Major,4960.49,19,0,1,1
POL105461,NY,1750,Male,Minor,2012.78,16,1,2,0
POL100457,FL,1000,Male,Minor,1668.31,4,1,8,0
POL104292,FL,500,Female,Major,5075.79,19,1,9,1
POL104210,CA,500,Female,Minor,1384.36,7,0,1,0
POL103742,IL,1000,Male,Trivial,439.07,6,0,4,0
POL108933,PA,1000,Male,Minor,1398.24,3,0,2,0
POL106871,CA,1750,Male,Total Loss,10724.403749999998,3,0,9,1
POL101458,NY,1750,Female,Major,6460.79,17,2,1,1
POL100131,NY,500,Male,Trivial,350.61,3,0,7,0
POL102389,PA,500,Male,Trivial,491.63,6,1,8,0
POL101702,TX,500,Female,Minor,1363.18,1,0,6,0
POL109148,TX,500,Male,Minor,1663.28,17,0,7,0
POL106050,FL,1000,Male,Major,5094.96,12,1,3,1
POL105821,TX,1750,Male,Minor,1891.34,12,1,9,0
POL103288,OH,500,Female,Trivial,428.48,6,1,1,0
POL102625,OH,500,Male,Trivial,639.05,4,2,7,0
POL103532,TX,1000,Male,Major,4975.88,15,0,5,1
POL105927,PA,1750,Male,Major,4582.51,8,0,3,1
POL109510,FL,1000,Female,Trivial,571.48,8,1,5,0
POL108346,IL,1000,Male,Major,5476.12,3,0,4,0
POL103245,NY,1000,Female,Minor,1517.16,12,2,1,1
POL103635,FL,1750,Male,Major,4922.1,17,1,3,1
POL104194,PA,500,Female,Trivial,366.9,10,1,8,1
POL100592,NY,1000,Male,Minor,1460.38,16,1,7,0
POL107180,NY,1750,Female,Trivial,581.19,1,0,5,0
POL106561,TX,1000,Male,Trivial,515.55,14,2,8,0
POL102592,FL,1000,Male,Minor,10724.403749999998,12,0,3,1
POL105674,OH,1750,Female,Trivial,420.65,12,0,9,0
POL105640,FL,1000,Male,Major,4502.36,2,1,5,0
POL101393,FL,1000,Female,Total Loss,10724.403749999998,19,0,1,1
POL108196,PA,1000,Male,Minor,1443.27,16,1,3,1
POL104185,PA,1000,Female,Total Loss,10724.403749999998,7,0,3,1
POL106623,FL,1750,Male,Major,4416.53,12,0,6,0
POL102650,NY,1000,Male,Minor,1627.33,11,1,8,0
POL107077,PA,1000,Male,Major,6913.97,2,2,1,0
POL103392,OH,500,Female,Major,5332.01,7,0,8,1
POL107273,CA,1000,Male,Major,6242.7,6,0,3,0
POL101623,OH,500,Female,Major,5427.36,7,3,3,1
POL102319,TX,1750,Male,Minor,1434.67,3,0,7,1
POL108443,TX,500,Female,Trivial,517.81,13,0,9,0
POL108541,PA,1750,Male,Trivial,545.32,8,1,3,0
POL102288,FL,500,Female,Minor,1468.24,9,0,1,0
POL101512,OH,1750,Male,Minor,1751.55,6,1,6,0
POL104983,IL,1000,Male,Trivial,590.51,3,0,2,0
POL100265,IL,500,Male,Minor,1656.72,13,1,1,1
POL102692,CA,1000,Female,Total Loss,10724.403749999998,6,1,2,1
POL107640,FL,500,Male,Minor,1656.95,11,0,1,1
POL108318,OH,1000,Male,Trivial,419.01,10,1,7,0
POL103937,NY,1000,Male,Total Loss,10724.403749999998,11,0,5,1
POL107492,TX,1750,Male,Total Loss,10724.403749999998,9,0,1,1
POL101516,PA,1000,Male,Major,4675.36,7,1,8,1
POL102517,FL,1750,Female,Major,5299.22,19,2,3,0
POL103334,OH,1000,Female,Total Loss,10724.403749999998,14,1,6,1
POL103080,IL,500,Female,Major,4362.73,1,1,6,0
POL105769,OH,500,Male,Major,3627.62,16,0,1,1
POL100316,TX,1000,Female,Minor,1222.28,18,2,7,0
POL106678,FL,500,Female,Minor,1791.35,13,1,6,1
POL104480,NY,500,Female,Trivial,506.09,18,3,9,0
POL108987,OH,500,Male,Minor,1726.67,17,0,2,1
POL102732,CA,1000,Male,Minor,1686.61,5,0,5,0
POL102689,TX,1000,Male,Major,5475.26,6,2,8,1
POL106473,OH,1000,Female,Major,4062.15,12,0,9,1
POL109370,IL,500,Female,Total Loss,10724.403749999998,17,0,3,1
POL108917,IL,1750,Male,Minor,1468.53,12,0,8,0
POL104047,FL,500,Male,Minor,1769.89,6,1,8,1
POL102286,OH,1000,Female,Trivial,555.31,14,2,1,0
POL106369,IL,500,Female,Trivial,433.64,11,0,9,0
POL107573,IL,500,Male,Minor,1505.35,4,0,6,0
POL100103,FL,1000,Male,Trivial,379.72,17,0,6,1
POL102157,TX,500,Female,Minor,1446.68,12,1,4,1
POL103660,FL,1000,Male,Minor,1941.61,1,1,5,0
POL100952,NY,500,Male,Minor,1094.8,17,0,1,0
POL101803,NY,1750,Female,Minor,1852.58,7,1,5,1
POL105081,CA,1000,Female,Trivial,461.62,9,1,8,1
POL104129,CA,500,Female,Minor,1893.91,8,3,2,0
POL108561,OH,1000,Female,Minor,1529.19,19,2,8,0
POL105790,NY,1000,Female,Minor,1730.29,10,2,5,1
POL104768,IL,500,Male,Minor,1196.2,6,0,8,0
POL102492,IL,1000,Female,Minor,1236.55,11,1,5,0
POL106784,IL,1000,Female,Trivial,501.06,2,1,2,0
POL109744,NY,1750,Female,Major,3453.85,8,1,5,0
POL104230,IL,500,Male,Major,4419.17,18,2,2,1
POL102754,OH,1000,Female,Major,4283.21,15,2,3,1
POL107919,TX,1750,Male,Minor,1319.3,9,2,1,1
POL103597,FL,500,Male,Trivial,513.8,7,1,5,0
POL102685,CA,1750,Female,Major,4952.82,9,1,4,1
POL105594,TX,500,Female,Minor,1302.38,2,1,1,0
POL107917,CA,1750,Female,Major,4925.93,19,0,4,1
POL100286,FL,1000,Female,Minor,1398.48,7,3,6,1
POL108095,OH,1000,Male,Trivial,476.42,5,3,7,1
POL106835,NY,500,Male,Major,4981.56,10,1,4,0
POL102020,OH,1000,Male,Minor,616.69,9,1,1,0
POL103946,PA,500,Female,Minor,1774.76,10,0,6,1
POL102760,CA,500,Female,Minor,1771.82,8,2,4,0
POL100008,PA,1000,Female,Major,5850.8,6,1,1,1
POL105290,NY,1000,Male,Trivial,593.08,19,2,7,1
POL109774,IL,1000,Female,Minor,1656.03,10,1,7,0
POL106039,OH,1000,Male,Total Loss,10724.403749999998,18,0,6,1
POL109237,CA,500,Male,Minor,1251.24,10,4,7,0
POL101315,PA,1000,Male,Minor,4519.3,4,1,6,1
POL100567,TX,1000,Male,Trivial,413.15,6,1,6,0
POL104833,NY,1000,Female,Minor,1910.27,11,1,9,1
POL104631,TX,1000,Female,Major,6553.74,3,0,9,0
POL108591,CA,500,Female,Trivial,497.96,14,0,1,0
POL109911,OH,500,Male,Minor,1083.99,2,0,7,0
POL109882,TX,1000,Male,Trivial,407.45,2,0,6,1
POL105972,IL,1750,Male,Minor,1179.74,3,0,2,1
POL104067,OH,1000,Male,Major,5637.36,18,1,6,1
POL104702,PA,1000,Female,Major,5743.33,18,1,1,1
POL102771,NY,1000,Male,Major,4368.82,18,1,9,1
POL105496,FL,1000,Female,Minor,1399.14,17,0,8,0
POL107277,CA,1000,Male,Trivial,296.51,5,1,3,0
POL102465,NY,500,Male,Major,6539.2,6,1,6,0
POL107149,PA,500,Female,Minor,1228.7,8,1,2,0
POL109147,TX,1750,Female,Major,4556.13,16,1,4,1
POL108619,NY,500,Female,Minor,1606.08,15,0,8,0
POL102291,NY,1000,Female,Minor,1722.81,13,0,8,1
POL107962,CA,1000,Male,Major,4633.69,4,1,6,0
POL106696,PA,1000,Male,Trivial,473.51,1,0,4,0
POL107369,OH,500,Female,Major,6453.24,15,0,2,1
POL102957,OH,1750,Male,Major,4995.11,5,3,9,1
POL105058,FL,500,Male,Major,5055.42,2,0,9,1
POL106762,NY,500,Female,Trivial,532.62,1,0,3,0
POL105651,PA,500,Female,Minor,1795.34,16,1,1,1
POL100764,CA,1000,Male,Major,5291.07,19,1,2,1
POL109344,CA,500,Male,Trivial,609.67,1,0,6,0
POL104613,CA,1000,Female,Minor,1506.99,13,0,9,1
POL104825,NY,500,Male,Total Loss,10724.403749999998,4,2,5,1
POL105537,OH,1000,Female,Minor,1219.16,2,1,3,0
POL100036,TX,1750,Female,Total Loss,10724.403749999998,16,0,9,1
POL107550,OH,1000,Female,Minor,1373.72,16,3,8,1
POL107884,CA,500,Male,Trivial,625.06,3,1,2,0
POL102678,CA,1000,Male,Minor,10724.403749999998,19,2,1,1
POL105577,OH,1000,Male,Minor,1479.83,13,1,7,0
POL107136,OH,1000,Female,Minor,1398.71,5,0,9,1
POL101670,TX,1000,Male,Trivial,394.76,16,0,6,0
POL103798,NY,1750,Female,Trivial,506.35,6,3,1,0
POL107614,NY,1000,Male,Minor,1621.85,8,2,2,0
POL109282,IL,1000,Female,Total Loss,10724.403749999998,19,1,2,1
POL106030,PA,1000,Female,Total Loss,10724.403749999998,1,3,2,1
POL100577,OH,1750,Female,Trivial,468.23,5,0,4,0
POL103919,IL,1000,Female,Minor,1391.13,2,2,4,0
POL104076,TX,1000,Male,Minor,1676.42,9,1,5,0
POL106962,OH,1000,Male,Minor,1286.62,8,0,7,1
POL101595,FL,1000,Female,Major,5764.89,15,1,9,1
POL101616,OH,1000,Male,Minor,1328.47,13,2,4,0
POL102724,TX,1000,Female,Minor,1696.31,19,1,3,0
POL106364,FL,500,Male,Minor,1516.74,19,2,6,1
POL105049,FL,1000,Female,Minor,1547.42,11,1,6,0
POL108911,IL,1000,Male,Minor,1099.1,2,2,6,0
POL109129,OH,500,Male,Major,4821.04,13,1,7,1
POL100210,FL,1750,Male,Major,5647.33,9,1,1,1
POL103333,NY,1750,Male,Trivial,526.73,13,2,5,0
POL104415,FL,1000,Male,Minor,1035.87,17,1,9,0
POL105799,NY,500,Female,Minor,1688.61,8,0,4,0
POL101190,CA,1000,Male,Minor,1423.95,5,3,2,1
POL103703,IL,1000,Male,Major,5224.2,2,1,7,0
POL107025,FL,1000,Female,Minor,1756.68,15,2,9,0
POL109835,CA,500,Male,Minor,1506.42,7,0,4,0
POL103685,FL,500,Male,Major,6026.12,12,0,7,1
POL100637,NY,1000,Male,Trivial,524.64,15,1,3,0
POL100047,FL,500,Male,Major,4335.29,15,0,9,0
POL107248,NY,1750,Male,Total Loss,10724.403749999998,3,0,2,1
POL108648,IL,500,Female,Minor,2164.95,2,1,3,1
POL101026,OH,500,Male,Trivial,302.59,7,0,4,0
POL102119,OH,1000,Female,Minor,1475.09,6,0,6,0
POL104731,CA,500,Male,Minor,1943.44,6,0,1,0
POL103886,OH,1000,Male,Trivial,605.81,19,0,1,1
POL101606,CA,1000,Male,Minor,1688.3,8,2,6,0
POL107476,PA,1000,Male,Major,3604.43,8,1,8,0
POL100149,NY,1000,Female,Trivial,450.16,5,0,6,0
POL104342,IL,500,Female,Minor,1320.29,8,2,7,0
POL106114,NY,1750,Male,Trivial,516.92,2,1,1,0
POL109306,NY,1000,Male,Major,5069.73,14,2,9,0
POL103412,CA,500,Female,Minor,1012.77,4,3,8,1
POL109959,NY,1000,Female,Major,5392.31,18,0,8,0
POL102903,TX,1750,Female,Minor,1243.44,16,2,7,0
POL103284,FL,1000,Female,Trivial,619.85,3,1,1,0
POL107658,FL,500,Female,Minor,1159.42,8,1,5,0
